index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
178,9.22,0.492889404296875,-0.8289642333984375,0.1449432373046875,0.17223562595973302,0.8273561002790777,0.492889404296875
179,9.27,0.0555419921875,-1.4783477783203125,-0.1395111083984375,0.09914210839682466,0.8938158901327706,0.5620895403799975
180,9.319,0.0013580322265625,-1.4004669189453125,0.06622314453125,-0.007293401444944753,0.9391224950969429,0.599809485555132
181,9.369,-0.145050048828125,-1.12359619140625,-0.2484283447265625,-0.21588715665677669,0.9691991319579583,-0.145050048828125
182,9.419,-0.1383514404296875,-0.82049560546875,-0.41796875,-0.45390890135810896,0.9801135417593624,-0.1383514404296875
183,9.469,-0.0879669189453125,-0.767059326171875,-0.454681396484375,-0.5099083950117673,0.9979376928999856,-0.0879669189453125
184,9.519,-0.032989501953125,-0.69219970703125,-0.2534942626953125,-0.34388117901009707,0.9997812769585984,-0.032989501953125
185,9.569,-0.1074981689453125,-0.77740478515625,-0.450653076171875,-0.5015168048547392,0.9975747499012744,-0.1074981689453125
186,9.618,-0.7531585693359375,-0.31097412109375,-0.7156524658203125,-0.9171539767630957,0.9956554399416926,-0.7531585693359375
187,9.668,-0.3114013671875,-0.3248291015625,-1.0792999267578125,-0.9575721703937636,0.9819334962448629,-0.3114013671875
188,9.718,-0.349029541015625,-0.4194183349609375,-0.9555206298828125,-0.9156717267816158,0.9755343063296879,-0.349029541015625
189,9.768,-0.2087860107421875,-0.329376220703125,-0.93048095703125,-0.9426811310731084,0.9756778498821183,-0.2087860107421875
190,9.818,-0.2027740478515625,-0.2275390625,-0.985870361328125,-0.9743845867377339,0.974136980494696,-0.2027740478515625
191,9.868,-0.126617431640625,-0.200347900390625,-0.9831390380859375,-0.9798611776471507,0.9758668468976034,-0.126617431640625
192,9.917,-0.3050384521484375,-0.260498046875,-0.836822509765625,-0.9548071586082176,0.9777038561073721,-0.3050384521484375
193,9.967,-0.296539306640625,-0.3214874267578125,-0.9586029052734375,-0.9481021859805242,0.9819856519594784,-0.296539306640625
194,10.017,-0.4822845458984375,-0.272735595703125,-0.83807373046875,-0.950913380947633,0.9865146938789287,-0.4822845458984375
